category,subcategory,name,brand,unit,min_stock_alert,barcode,image_url,images
تنقلات,تافی و آبنبات,تافی مغزدار پرچمی استایل 100 گرمی آناتا,,عدد,0,6261178010275,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474086036.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474086036.webp
تنقلات,تافی و آبنبات,آبنبات شیری مغزدار فندقی آنالی 120 گرمی آناتا,,عدد,0,6261178011142,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474086281.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474086281.webp
تنقلات,تافی و آبنبات,آبنبات مغزدار پاستیلی بالشتی توت فرنگی لیلک 120 گرمی آناتا,,عدد,0,6261178014235,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474087738.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1474087738.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261178014235-%281%29.webp
تنقلات,تافی و آبنبات,آبنبات با مغزی ژلهای 140 گرمی آناتا,,عدد,0,6261178014259,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563774588.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563774588.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563774623.webp
تنقلات,تافی و آبنبات,شکلات مخلوط مغزدار 750 گرمی آناتا,,عدد,0,6261178012927,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261178012927%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261178012927%281%29.webp
تنقلات,اسنک,اسنک حلقه‌ای 160 گرمی چی‌توز,,عدد,0,6260053150204,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260053150204%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260053150204%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260053150204%282%29.webp
تنقلات,آدامس,آدامس وایت پرتقالی 10 عددی مینو,,عدد,0,6260100100800,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933111.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933111.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100800-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100800-%284%29.webp
تنقلات,آدامس,آدامس وایت اكاليپتوس 10 عددی مینو,,عدد,0,6260100100879,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933143.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933143.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100879-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100879-%284%29.webp
تنقلات,آدامس,آدامس وایت نعنایی 10 عددی مینو,,عدد,0,6260100100886,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933175.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933175.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100886-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100886-%284%29.webp
تنقلات,آدامس,آدامس وایت توتفرنگی 10 عددی مینو,,عدد,0,6260100100893,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933204.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933204.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100893-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100893-%284%29.webp
تنقلات,آدامس,آدامس وایت هندوانه 10 عددی مینو,,عدد,0,6260100100909,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933235.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933235.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100909-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100100909-%284%29.webp
تنقلات,آدامس,آدامس وایت اکالپیتوس 60 گرمی مینو,,عدد,0,6260100101227,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933269.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933269.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100101227-%283%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100101227-%281%29.webp
تنقلات,آدامس,آدامس وایت نعنایی 60 گرمی مینو,,عدد,0,6260100101258,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933315.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933315.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100101258-%283%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100101258-%281%29.webp
تنقلات,آدامس,آدامس وایت نعنایی 25 گرمی مینو,,عدد,0,6260100102002,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933365.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532933365.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100102002-%284%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100102002-%285%29.webp
تنقلات,اسمارتیز,دراژه کاکائویی مروارید 17 گرمی مینو,,عدد,0,6260100112841,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532936772.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532936772.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100112841-%281%29.webp
تنقلات,اسمارتیز,دراژه کاکائویی مروارید 20 گرمی مینو,,عدد,0,6260100112865,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532936810.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532936810.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100112865-%282%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100112865-%281%29.webp
تنقلات,اسنک,اسنک پنیری 80 گرمی پیکوپف,,عدد,0,6260100396173,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550058119.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550058119.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260100396173-%282%29.webp
تنقلات,اسنک,اسنک خلالی کچاپ 50 گرمی پیکوپف,,عدد,0,6260100396340,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550058148.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550058148.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550058155.webp
تنقلات,پاستیل,پاستیل میوه‌ای دراگون بال 90 گرمی شیبا,,عدد,0,6260101401869,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919717.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919717.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260101401869-%281%29.webp
تنقلات,پاستیل,پاستیل میوه‌ای صدف 90 گرمی شیبا,,عدد,0,6260101401906,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919809.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919809.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260101401906-%281%29.webp
تنقلات,پاستیل,پاستیل با کنسانتره آبمیوه 90 گرمی شیبا,,عدد,0,6260101401944,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919836.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1508919836.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260101401944-%281%29.webp
تنقلات,تافی و آبنبات,تافی ترافی قهوه 500 گرمی آیدین,,عدد,0,6260109263292,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260109263292%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260109263292%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260109263292-%282%29.webp
تنقلات,تافی و آبنبات,تافی ترافی میوه‌ای 500 گرمی آیدین,,عدد,0,6260109263308,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260109263308%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260109263308%281%29.webp
تنقلات,تافی و آبنبات,آبنبات مغزدار میوه‌ای 300 گرمی مینو,,عدد,0,6260111361023,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940030.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940030.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260111361023-%281%29.webp
تنقلات,تافی و آبنبات,آبنبات مغزدار عسلی 300 گرمی مینو,,عدد,0,6260111361030,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940061.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940061.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260111361030-%281%29.webp
تنقلات,تافی و آبنبات,آنبات میوه‌ای 300 گرمی مینو,,عدد,0,6260111361054,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940114.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940114.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260111361054-%281%29.webp
تنقلات,تافی و آبنبات,تافی کره‌ای 300 گرمی مینو,,عدد,0,6260111361122,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940334.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1532940334.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260111361122-%281%29.webp
تنقلات,آدامس,آدامس نواری تری دنت با طعم نعنا اوینا,,عدد,0,6260138042387,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760747.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760747.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260138042387-%282%29.webp
تنقلات,آدامس,آدامس نواری تری دنت با طعم پرتقال و تمشک اوینا,,عدد,0,6260138042394,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760774.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760774.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260138042394-%282%29.webp
تنقلات,آدامس,آدامس نواری تری دنت با طعم توت فرنگی و انبه اوینا,,عدد,0,6260138042400,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760801.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760801.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260138042400-%282%29.webp
تنقلات,آدامس,آدامس نواری تری دنت با طعم طالبی و هندوانه اوینا,,عدد,0,6260138052348,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760828.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1546760828.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260138052348-%282%29.webp
تنقلات,تافی و آبنبات,تافی شیری و نارگیلی 800 گرمی آی سودا,,عدد,0,6260192902702,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550060825.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1550060825.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260192902702.webp
تنقلات,تافی و آبنبات,تافی کره‌ای 800 گرمی آی‌سودا,,عدد,0,6260192902726,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1545804935.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1545804935.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260192902726-%282%29.webp
تنقلات,تافی و آبنبات,آبنبات با طعم میوه 800 گرمی آی سودا,,عدد,0,6260192902771,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563856892.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563856892.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260192902771-%282%29.webp
تنقلات,چیپس,چیپس با طعم ماست و سبزیجات 60 گرمی باتو,,عدد,0,6260575900547,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900547%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900547%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900547%282%29.webp
تنقلات,چیپس,چیپس لیمویی 60 گرمی باتو,,عدد,0,6260575900554,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900554%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900554%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900554%282%29.webp
تنقلات,چیپس,چیپس خلالی نمکی 1000 گرمی باتو,,عدد,0,6260575900943,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900943%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900943%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575900943%282%29.webp
تنقلات,چیپس,چیپسسادهنمکی 60 گرمی باتو,,عدد,0,6260575901254,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901254%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901254%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901254%282%29.webp
تنقلات,چیپس,چیپسسرکه‌نمکی 60 گرمی باتو,,عدد,0,6260575901278,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901278%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901278%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901278%282%29.webp
تنقلات,چیپس,چیپس با طعم کچاپ60 گرمی باتو,,عدد,0,6260575901292,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901292%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901292%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575901292%282%29.webp
تنقلات,چیپس,چیپس با طعم پنیر 60 گرمی باتو,,عدد,0,6260575902213,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575902213%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575902213%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260575902213%282%29.webp
تنقلات,تافی و آبنبات,تافی المان 130 گرمی دراژه,,عدد,0,6260653000916,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563355365.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563355365.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6260653000916.webp
تنقلات,تافی و آبنبات,تافی شیری 500 گرمی شیرین‌عسل,,عدد,0,6261149083055,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1545805045.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1545805045.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261149083055-%282%29.webp
تنقلات,اسمارتیز,شکلات تخم مرغی با مغز بادام زمینی 45 گرمی چی‌توز,,عدد,0,6261847504098,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261847504098%281%29.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/6261847504098%281%29.webp
تنقلات,تنقلات ترش,زغال اخته 300 گرمی چاپار,,عدد,0,6262521300548,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563355695.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1563355695.webp
تنقلات,,پاستیل میوه‌ای 100 گرمی ویدال,,عدد,0,INT-D00010,,
تنقلات,پاستیل,پاستیل مغز 100 گرمی ویدال,,عدد,0,8413178282802,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1549446619.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1549446619.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8413178282802-%282%29.webp
تنقلات,آدامس,آدامس دکتر زایلیتول‌طالبی اوریون,,عدد,0,8936036024456,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492866117.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492866117.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8936036024456-%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8936036024456-%282%29.webp
تنقلات,آدامس,آدامس دکتر زایلیتول‌لیمو‌نعنا 32 گرمی اوریون,,عدد,0,8936036024425,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492866444.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492866444.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8936036024425-%281%29.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8936036024425-%282%29.webp
تنقلات,آدامس,آدامس دکتر زایلیتول‌انگور 32 گرمی اوریون,,عدد,0,8936036024432,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946297.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946297.webp
تنقلات,آدامس,آدامس دکتر زایلیتول‌انگور 61 گرمی اوریون,,عدد,0,8936036024470,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946352.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946352.webp
تنقلات,آدامس,آدامس دکتر زایلیتول لیمو نعنا‌61 گرمی اوریون,,عدد,0,8936036024463,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946326.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946326.webp
تنقلات,آدامس,آدامس دکتر زایلیتول طالبی‌32 گرمی اوریون,,عدد,0,8936036024418,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946251.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1492946251.webp
تنقلات,پاستیل,پاستیل خرس طلایی 160 گرمی هاریبو,,عدد,0,8691216092617,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1502177915.webp,https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/1502177915.webp|https://applestarshop.ir/V01-Update-02/%D8%AA%D9%86%D9%82%D9%84%D8%A7%D8%AA/Pic/8691216092617-%282%29.webp
